date,ticker,close,return
2026-05-08,AVGO,430.0,0.04227264529913466
2026-05-11,AVGO,428.42999267578125,-0.0036511798237645054
2026-05-12,AVGO,419.29998779296875,-0.0213103775153336
2026-05-13,AVGO,416.7900085449219,-0.005986118104268079
2026-05-14,AVGO,439.7900085449219,0.055183664503610785
2026-05-15,AVGO,425.19000244140625,-0.0331976757539828
2026-05-18,AVGO,420.7099914550781,-0.010536491828604277
2026-05-19,AVGO,411.07000732421875,-0.022913608724904
2026-05-20,AVGO,417.760009765625,0.016274606082193888
2026-05-21,AVGO,414.57000732421875,-0.007635968898018541
2026-05-22,AVGO,414.1400146484375,-0.0010372016021047425
2026-05-26,AVGO,422.010009765625,0.01900322315840053
2026-05-27,AVGO,421.8599853515625,-0.00035549965780623527
2026-05-28,AVGO,426.5799865722656,0.011188549245242152
2026-05-29,AVGO,446.7699890136719,0.04732993360434157
2026-06-01,AVGO,459.9700012207031,0.02954543172466151
2026-06-02,AVGO,481.57000732421875,0.046959597465469294
2026-06-03,AVGO,479.2300109863281,-0.004859098993503563
2026-06-04,AVGO,418.9100036621094,-0.12586859324621802
2026-05-01,GOOGL,385.69000244140625,
2026-05-04,GOOGL,383.25,-0.006326330539970226
2026-05-05,GOOGL,388.42999267578125,0.013515962624347733
2026-05-06,GOOGL,398.0400085449219,0.024740663827064413
2026-05-07,GOOGL,397.989990234375,-0.0001256615151068452
2026-05-08,GOOGL,400.79998779296875,0.00706047294540979
2026-05-11,GOOGL,388.6400146484375,-0.030339255276655375
2026-05-12,GOOGL,387.3500061035156,-0.0033192890497619754
2026-05-13,GOOGL,402.6199951171875,0.03942168264634316
2026-05-14,GOOGL,401.07000732421875,-0.0038497536430539547
2026-05-15,GOOGL,396.7799987792969,-0.01069640827431384
2026-05-18,GOOGL,396.94000244140625,0.00040325536216956337
2026-05-19,GOOGL,387.6600036621094,-0.023378844969566215
2026-05-20,GOOGL,388.9100036621094,0.0032244750250003396
2026-05-21,GOOGL,387.6600036621094,-0.0032141112036964126
2026-05-22,GOOGL,382.9700012207031,-0.012098236591603917
2026-05-26,GOOGL,388.8800048828125,0.015432027686950622
2026-05-27,GOOGL,388.8299865722656,-0.00012862145113878842
2026-05-28,GOOGL,390.1300048828125,0.003343410630458843
2026-05-29,GOOGL,380.3399963378906,-0.025094220958120417
2026-06-01,GOOGL,376.3699951171875,-0.010438032441837164
2026-06-02,GOOGL,361.8500061035156,-0.03857902915228639
2026-06-03,GOOGL,358.989990234375,-0.007903871275111829
2026-06-04,GOOGL,372.19000244140625,0.03676986146163386
2026-05-01,META,608.75,
2026-05-04,META,610.4099731445312,0.0027268552682238045
2026-05-05,META,604.9600219726562,-0.00892834555733013
2026-05-06,META,612.8800048828125,0.013091745937741095
2026-05-07,META,616.8099975585938,0.006412336255826601
2026-05-08,META,609.6300048828125,-0.011640525776495991
2026-05-11,META,598.8599853515625,-0.017666485318944103
2026-05-12,META,603.0,0.006913159586054318
2026-05-13,META,616.6300048828125,0.022603656522077076
2026-05-14,META,618.4299926757812,0.0029190726671026734
2026-05-15,META,614.22998046875,-0.006791410922453722
2026-05-18,META,611.2100219726562,-0.004916657591003681
2026-05-19,META,602.6099853515625,-0.014070509827927014
2026-05-20,META,605.0599975585938,0.004065668121317145
2026-05-21,META,607.3800048828125,0.003834342600039564
2026-05-22,META,610.260009765625,0.004741685369389348
2026-05-26,META,612.3400268554688,0.003408411261689226
2026-05-27,META,635.260009765625,0.03743015629381041
2026-05-28,META,635.2899780273438,4.717479655269585e-05
2026-05-29,META,632.510009765625,-0.004375904481211723
2026-06-01,META,600.469970703125,-0.05065538658332436
2026-06-02,META,597.6300048828125,-0.004729571766906249
2026-06-03,META,622.97998046875,0.042417508121782355
2026-06-04,META,,0.0
2026-05-01,MSFT,413.5443115234375,
2026-05-04,MSFT,412.72607421875,-0.0019785964451384253
2026-05-05,MSFT,410.4909362792969,-0.005415548178495877
2026-05-06,MSFT,413.0653381347656,0.0062715193636264654
2026-05-07,MSFT,419.8606262207031,0.016450879458010714
2026-05-08,MSFT,414.22283935546875,-0.013427757958591746
2026-05-11,MSFT,411.7681579589844,-0.0059259923965174766
2026-05-12,MSFT,406.8887023925781,-0.01185000702966521
2026-05-13,MSFT,404.3342590332031,-0.006277990380058274
2026-05-14,MSFT,408.5451354980469,0.010414344989990054
2026-05-15,MSFT,421.0081481933594,0.030505840389261074
2026-05-18,MSFT,422.6246643066406,0.00383963141857957
2026-05-19,MSFT,416.51788330078125,-0.014449655975185882
2026-05-20,MSFT,420.1499938964844,0.008720179231968883
2026-05-21,MSFT,419.0899963378906,-0.0025229027109182622
2026-05-22,MSFT,418.57000732421875,-0.001240757398686787
2026-05-26,MSFT,416.0299987792969,-0.00606830040489359
2026-05-27,MSFT,412.6700134277344,-0.008076305462157207
2026-05-28,MSFT,426.989990234375,0.034700793226276616
2026-05-29,MSFT,450.239990234375,0.05445092515456418
2026-06-01,MSFT,460.5199890136719,0.022832265019252507
2026-06-02,MSFT,441.30999755859375,-0.04171369737114239
2026-06-03,MSFT,427.3399963378906,-0.03165575513355168
2026-06-04,MSFT,428.04998779296875,0.0016614205577816232
2026-05-01,NVDA,198.21897888183594,
2026-05-04,NVDA,198.24893188476562,0.0001511106711307164
2026-05-05,NVDA,196.271240234375,-0.009975799776516192
2026-05-06,NVDA,207.5880584716797,0.057659075388685865
2026-05-07,NVDA,211.2537841796875,0.01765865404299216
2026-05-08,NVDA,214.94947814941406,0.017494095947569344
2026-05-11,NVDA,219.18453979492188,0.01970259096216065
2026-05-12,NVDA,220.52297973632812,0.006106452319395217
2026-05-13,NVDA,225.56710815429688,0.022873482047085725
2026-05-14,NVDA,235.465576171875,0.04388258597883499
2026-05-15,NVDA,225.05770874023438,-0.04420122720632225
2026-05-18,NVDA,222.0612030029297,-0.013314388358780072
2026-05-19,NVDA,220.35317993164062,-0.007691677106092865
2026-05-20,NVDA,223.20985412597656,0.012964070657941695
2026-05-21,NVDA,219.25445556640625,-0.017720537361840427
2026-05-22,NVDA,215.07933044433594,-0.01904237298751621
2026-05-26,NVDA,214.60987854003906,-0.0021826918622399605
2026-05-27,NVDA,212.35250854492188,-0.010518481304186755
2026-05-28,NVDA,214.00057983398438,0.007761016341909066
2026-05-29,NVDA,210.8942108154297,-0.014515703746992292
2026-06-01,NVDA,224.09881591796875,0.0626124588791841
2026-06-02,NVDA,222.56060791015625,-0.006863972045151545
2026-06-03,NVDA,214.5,-0.03621758578863232
2026-06-04,NVDA,218.66000366210938,0.01939395646671027
2026-05-01,QQQ,674.1500244140625,
2026-05-04,QQQ,672.8800048828125,-0.0018838826451929025
2026-05-05,QQQ,681.6099853515625,0.012974052439365336
2026-05-06,QQQ,695.77001953125,0.02077439369140688
2026-05-07,QQQ,694.9400024414062,-0.0011929474776779525
2026-05-08,QQQ,711.22998046875,0.023440840892904546
2026-05-11,QQQ,713.2899780273438,0.0028963874065546236
2026-05-12,QQQ,707.239990234375,-0.00848180680976407
2026-05-13,QQQ,714.7100219726562,0.010562230418850849
2026-05-14,QQQ,719.7899780273438,0.007107716274449949
2026-05-15,QQQ,708.9299926757812,-0.015087714031981059
2026-05-18,QQQ,705.8800048828125,-0.004302241158477327
2026-05-19,QQQ,701.530029296875,-0.006162485912403315
2026-05-20,QQQ,713.1500244140625,0.016563788621898112
2026-05-21,QQQ,714.510009765625,0.0019070115754113992
2026-05-22,QQQ,717.5399780273438,0.004240623952507905
2026-05-26,QQQ,730.280029296875,0.017755179724697978
2026-05-27,QQQ,729.4500122070312,-0.0011365737204164228
2026-05-28,QQQ,735.5999755859375,0.008430959320020914
2026-05-29,QQQ,738.3099975585938,0.003684097420609156
2026-06-01,QQQ,742.739990234375,0.006000179721837862
2026-06-02,QQQ,746.1599731445312,0.004604549310825545
2026-06-03,QQQ,744.2100219726562,-0.002613315163043861
2026-06-04,QQQ,740.6099853515625,-0.00483739336316813
2026-05-01,TSLA,390.82000732421875,
2026-05-04,TSLA,392.510009765625,0.00432424750456617
2026-05-05,TSLA,389.3699951171875,-0.007999833304410453
2026-05-06,TSLA,398.7300109863281,0.024038873016714035
2026-05-07,TSLA,411.7900085449219,0.03275398690529352
2026-05-08,TSLA,428.3500061035156,0.040214665764012114
2026-05-11,TSLA,445.0,0.038870068073398656
2026-05-12,TSLA,433.45001220703125,-0.025955028748244402
2026-05-13,TSLA,445.2699890136719,0.027269526989873505
2026-05-14,TSLA,443.29998779296875,-0.004424284747029383
2026-05-15,TSLA,422.239990234375,-0.04750732717914996
2026-05-18,TSLA,409.989990234375,-0.029011937010514632
2026-05-19,TSLA,404.1099853515625,-0.014341825466156255
2026-05-20,TSLA,417.260009765625,0.0325407064678751
2026-05-21,TSLA,417.8500061035156,0.0014139776735901943
2026-05-22,TSLA,426.010009765625,0.019528547428303344
2026-05-26,TSLA,433.5899963378906,0.017792977626126305
2026-05-27,TSLA,440.3599853515625,0.015613803526030035
2026-05-28,TSLA,442.1000061035156,0.003951359818862743
2026-05-29,TSLA,435.7900085449219,-0.014272783242432974
2026-06-01,TSLA,415.8800048828125,-0.045687150397476395
2026-06-02,TSLA,423.739990234375,0.018899647156100485
2026-06-03,TSLA,423.70001220703125,-9.43456559803213e-05
2026-06-04,TSLA,418.45001220703125,-0.012390842220308285
2026-05-01,TSM,397.6700134277344,
2026-05-04,TSM,401.6099853515625,0.009907641488648755
2026-05-05,TSM,394.4100036621094,-0.01792779550326762
2026-05-06,TSM,419.5,0.0636139958543882
2026-05-07,TSM,414.1499938964844,-0.012753292261062255
2026-05-08,TSM,411.67999267578125,-0.005964025732475342
2026-05-11,TSM,404.5400085449219,-0.017343529580954087
2026-05-12,TSM,397.2799987792969,-0.017946333149441274
2026-05-13,TSM,399.79998779296875,0.006343105672107718
2026-05-14,TSM,417.7200012207031,0.04482244616028863
2026-05-15,TSM,404.3500061035156,-0.03200707430363969
2026-05-18,TSM,395.95001220703125,-0.0207740664515631
2026-05-19,TSM,392.6099853515625,-0.00843547607651629
2026-05-20,TSM,401.6199951171875,0.02294900818061718
2026-05-21,TSM,407.1499938964844,0.013769231727825959
2026-05-22,TSM,404.5199890136719,-0.006459547887114003
2026-05-26,TSM,412.32000732421875,0.019282157921455045
2026-05-27,TSM,422.7300109863281,0.025247389108439933
2026-05-28,TSM,424.8599853515625,0.005038616397886386
2026-05-29,TSM,418.45001220703125,-0.015087260192854224
2026-06-01,TSM,435.6300048828125,0.04105626042443822
2026-06-02,TSM,446.69000244140625,0.02538851188996727
2026-06-03,TSM,436.69000244140625,-0.022386890114720503
2026-06-04,TSM,444.9200134277344,0.0188463462417654
